id,title,studio,performers,performer_count,all_tags,tag_count,content_type,is_vr,width,height,resolution,resolution_tier,bitrate_mbps,duration_min,size_gb,codec,rating,play_count,o_counter,quality_score,processing_tier,recommendation,path,tag_vr,tag_pov,tag_anal,tag_blowjob,tag_creampie,tag_facial,tag_threesome,tag_lesbian,tag_milf,tag_teen,tag_bbc,tag_interracial,tag_bondage,tag_bdsm,tag_solo,tag_masturbation,tag_squirt,tag_big_tits,tag_big_ass,tag_blonde,tag_brunette,tag_redhead,tag_asian,tag_latina,tag_ebony,tag_european
2136,,,,0,VR,1,VR,True,3840,1920,3840x1920,4K,32.2,35.2,7.92,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/Kink VR/Bruising Business (2019)/Bruising Business (2019).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2097,,Unknown,,0,VR,1,VR,True,5760,2880,5760x2880,6K,17.6,15.2,1.87,h264,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/Unknown/VR3D_107/VR3D_107.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2098,,,,0,VR,1,VR,True,5760,2880,5760x2880,6K,17.0,13.1,1.56,h264,0,1,0,75.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/Wank It Now VR/Jerk Off Instructions (2020)/Jerk Off Instructions (2020).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2086,,LeninaCrowne,Lenina Crowne,1,Of | VR,2,VR,True,5760,2880,5760x2880,6K,18.2,33.6,4.28,h264,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/LeninaCrowne/The Spirit of Xmas Horny (2019)/The Spirit of Xmas Horny (2019).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2081,,Unknown,,0,VR,1,VR,True,3840,1920,3840x1920,4K,30.2,28.1,5.92,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/Unknown/VR3D_091/VR3D_091.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2082,,BabeVR,,0,VR,1,VR,True,3840,1920,3840x1920,4K,32.2,29.0,6.53,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/BabeVR/Main Squeeze (2018)/Main Squeeze (2018).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2083,,BabeVR,,0,VR,1,VR,True,3840,1920,3840x1920,4K,32.2,41.1,9.23,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/BabeVR/No Stone Unturned (2021)/No Stone Unturned (2021).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2080,,Unknown,,0,VR,1,VR,True,3840,1920,3840x1920,4K,32.2,36.4,8.19,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/Unknown/VR3D_090/VR3D_090.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2070,,Unknown,,0,VR,1,VR,True,5760,2880,5760x2880,6K,20.8,33.6,4.88,h264,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/Unknown/VR3D_056/VR3D_056.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2053,,Unknown,,0,VR,1,VR,True,6144,3072,6144x3072,6K,28.6,72.5,14.49,hevc,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/Unknown/VR3D_029/VR3D_029.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2051,,,,0,Parody | VR,2,VR,True,5400,2700,5400x2700,5K,45.0,56.0,17.59,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/VRCosplayX/Apex A XXX Parody (2019)/Apex A XXX Parody (2019).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2048,,,,0,Parody | VR,2,VR,True,5400,2700,5400x2700,5K,43.3,47.3,14.3,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/VRCosplayX/Half Life a XXX Parody (2020)/Half Life a XXX Parody (2020).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
1845,,,Lenina Crowne,1,VR,1,VR,True,5760,2880,5760x2880,6K,16.6,33.0,3.82,h264,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/MixedX/Let's Cheat (2022)/Let's Cheat (2022).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
939,,BabeVR,,0,VR,1,VR,True,3840,1920,3840x1920,4K,32.2,41.1,9.23,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f5429381488.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
936,Dolce Dreams,BabeVR,Darcie Dolce,1,Brown Hair | Doggy Style | Pornstar,3,VR,True,3840,1920,3840x1920,4K,32.2,36.4,8.19,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/BabeVR/Dolce Dreams (2021)/Dolce Dreams (2021).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Dolce Vita,BabeVR,Darcie Dolce,1,180° | Big Tits | Brown Hair | Solo Female | Stockings,5,VR,True,3840,1920,3840x1920,4K,30.2,28.1,5.92,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/BabeVR/Dolce Vita (2018)/Dolce Vita (2018).mp4,,,,,,,,,,,,,,,Yes,,,Yes,,,,,,,,
938,Main Squeeze,BabeVR,Kagney Linn Karter,1,180° | Big Tits | Blond Hair | MILF (30+) | Solo Female | Stockings | Virtual Reality,7,VR,True,3840,1920,3840x1920,4K,32.2,29.0,6.53,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5415692392.mp4,,,,,,,,,Yes,,,,,,Yes,,,Yes,,,,,,,,
2691,,,,0,Stepmom,1,VR,True,5760,2880,5760x2880,6K,12.9,37.6,3.38,av1,0,0,0,70.0,tier2_runpod,6K→8K (RunPod),/data/recovered/stepmom-motivation_2880p.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,,,,0,,0,VR,True,4096,2048,4096x2048,4K,27.1,44.3,8.4,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.8/f353149096.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,,,,0,,0,VR,True,4080,2040,4080x2040,4K,15.8,54.3,6.0,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4876789304.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2665,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.5,40.0,4.88,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4822583944.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.2,42.1,4.76,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4787441944.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2662,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.9,43.5,5.44,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4766291344.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2661,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.1,53.1,6.34,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4736247488.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2660,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.7,64.0,7.93,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4707163992.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2659,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.9,68.7,8.09,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4679408600.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2657,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.8,65.1,8.09,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4626990624.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2656,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.2,34.1,3.86,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4597357792.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2654,,,,0,,0,VR,True,4080,2040,4080x2040,4K,15.3,45.6,4.87,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4540820768.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2653,Big Boobs Fun,RealJamVR,Nathaly Cherie,1,Big Tits | Blond Hair | Blowjob | Close Up | Cowgirl | Cumshot | Czech | Doggy Style | Fake Tits | Hardcore | Kissing - POV | Missionary | Nipple Piercing | Pornstar | Reverse Cowgirl | Stockings | Tattoos | Toy Masturbation | Trimmed Pussy | Twosome (Straight) | Virtual Reality | Woman's Heels,22,VR,True,4080,2040,4080x2040,4K,16.0,37.4,4.18,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4518982752.mp4,,Yes,,Yes,,,,,,,,,,,,Yes,,Yes,,,,,,,,
2652,,,,0,,0,VR,True,4080,2040,4080x2040,4K,18.0,62.4,7.84,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4484946232.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2651,Anal Satisfaction,RealJamVR,Nicole Love,1,Anal Sex | Twosome (Straight) | Virtual Reality,3,VR,True,3840,1920,3840x1920,4K,29.8,31.2,6.51,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4459372088.mp4,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
2650,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.4,43.5,4.99,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.227/f4442585208.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,,,,0,,0,VR,True,4080,2040,4080x2040,4K,15.8,66.3,7.31,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f787200480.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.9,34.0,4.01,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f741423744.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,,,,0,,0,VR,True,4080,2040,4080x2040,4K,15.9,34.0,3.76,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f759251216.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.9,47.3,5.58,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f767139392.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,Shadow and Bone (A XXX Parody),VR Conk,Anastasia Brokelyn,1,Cosplay | Parody | Virtual Reality,3,VR,True,4080,2040,4080x2040,4K,15.6,41.2,4.49,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f749839040.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.6,43.7,5.05,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f690022968.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,,,,0,,0,VR,True,4080,2040,4080x2040,4K,18.1,52.7,6.65,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f727486016.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,Mighty Wizard XXX Parody,VR Conk,Alexia Anders,1,Asian Woman | Cosplay | Cowgirl | Male - POV | Parody | straight | Uniform | Virtual Reality,8,VR,True,4080,2040,4080x2040,4K,18.0,40.9,5.14,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f700623232.mp4,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,,
2551,Mortal Cumbat,VR Conk,Brandi Love | Anna Claire Clouds,2,3D Available | 4K Available | 5K Available | 6K Available | 7K Available | 8K Available | 60 FPS | 180° | American | Big Tits | Blond Hair | Blowjob | Cosplay | Costume | Cowgirl | Cum in Mouth | Doggy Style | Fake Tits | Gloves | Hardcore | Male - POV | MILF (30+) | Missionary | Navel Piercing | Reverse Cowgirl | Tattoos | Threesome | Threesome (BGG) | Titjob | Virtual Reality,30,VR,True,4080,2040,4080x2040,4K,16.7,65.8,7.66,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f711413008.mp4,,Yes,,Yes,,,Yes,,Yes,,,,,,,,,Yes,,,,,,,,
2546,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.0,2.0,0.22,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f629534936.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,,,,0,,0,VR,True,4080,2040,4080x2040,4K,18.0,23.3,2.93,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.14/f638392632.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.8,61.5,7.64,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4832823616.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.7,55.6,6.87,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4854071352.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.7,41.6,5.14,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4811807624.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,Hot Robbery 4: Home Alone,RealJamVR,Kyle Mason | Hime Marie | Rebel Lynn,3,180° | American | Anal Sex | Close Up | Cosplay | Costume | Cowgirl | Doggy Style | Group Sex | Hairless Pussy | Hardcore | Male - POV | Piercing | Reverse Cowgirl | Threesome | Threesome (BGG) | Virtual Reality,17,VR,True,4080,2040,4080x2040,4K,15.6,45.6,4.97,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4755860240.mp4,,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,
2526,Four Hand Massage with Anal,RealJamVR,Vanessa Vega | Jesse Pony,2,180° | American | Anal Sex | Blowjob | Brown Hair | Doggy Style | Hardcore | Missionary | Oil | Spit in Mouth | Tattoos | Threesome | Threesome (BGG) | Threesome Assisted Oral | Virtual Reality,15,VR,True,4080,2040,4080x2040,4K,15.9,56.7,6.31,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4666181752.mp4,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,
2527,Her Ass Hole as a Payment for Silence,RealJamVR,Ramon Nomar | Rebel Rhyder,2,3D Available | 60 FPS | 180° | American | Anal Sex | Babes | Big Tits | Blond Hair | Cowgirl | Doggy Style | Hairless Pussy | Hardcore | Interactive | Male - POV | Missionary | Reverse Cowgirl | Stockings | Titjob | Virtual Reality,19,VR,True,4080,2040,4080x2040,4K,16.3,45.3,5.14,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4696382000.mp4,,Yes,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,
2528,Horny neighbor lady,RealJamVR,Cassie Del Isla,1,American | Anal Sex | Big Tits | Brown Hair | Cowgirl | Cum in Mouth | Doggy Style | Hardcore | Latin | Lingerie | Male - POV | Missionary | Tattoos | Virtual Reality,14,VR,True,4080,2040,4080x2040,4K,15.1,56.4,5.93,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4723801968.mp4,,Yes,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,
2521,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.6,53.8,6.23,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4527749816.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.1,72.3,8.62,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4570142368.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,,,,0,,0,VR,True,4080,2040,4080x2040,4K,15.8,42.2,4.66,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4605458520.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,,,,0,,0,VR,True,4080,2040,4080x2040,4K,18.0,57.8,7.25,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4643962232.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,,,,0,,0,VR,True,4080,2040,4080x2040,4K,15.7,76.6,8.39,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/recovered/f4501383544.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,,,,0,,0,VR,True,4096,2048,4096x2048,4K,20.7,42.8,6.19,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.5/f6557940968.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,,,,0,,0,VR,True,4080,2040,4080x2040,4K,15.9,44.5,4.94,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.5/f6522596576.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,,,,0,,0,VR,True,5400,2700,5400x2700,5K,22.3,45.2,7.04,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.5/f6532966320.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,,,,0,,0,VR,True,4080,2040,4080x2040,4K,15.8,44.0,4.87,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.5/f6547721816.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.9,45.4,5.37,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.5/f6466069192.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,,,,0,,0,VR,True,5400,2700,5400x2700,5K,21.3,10.0,1.49,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.5/f6490544552.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,Boobilicious,Deepinsex,Jerry Kovak | Octavia Red,2,3D Available | 4K Available | 5K Available | 6K Available | 60 FPS | 180° | All Vaginal | American | Bed | Bedroom | Big Tits | Blowjob | Blowjob - POV | Brown Hair | Chair | Close Up | Cowgirl | Cowgirl - POV | Cum on Stomach | Cum on Tits | Cumshot | Doggy Style | Doggy Style - POV | Double Handed | Dress | Earrings | English Language | Fishnet | Fishnet Pantyhose | Freckles | Hairless Pussy | Hardcore | Indoors | Interactive | Kissing - POV | Long Hair | Male - POV | Manicured | Missionary | Missionary - POV | Natural Tits | No Condom | pantyhose | Reverse Cowgirl | Ripped Pantyhose | Tattoos | Titjob | Titjob - POV | Topless | Twosome (Straight) | Uncircumcised | Vaginal Sex | Virtual Reality,53,VR,True,4080,2040,4080x2040,4K,17.7,43.1,5.32,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.5/f6479386184.mp4,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,
2414,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.9,42.5,5.02,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.5/f6455551840.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,,,,0,,0,VR,True,5760,2880,5760x2880,6K,11.5,34.1,2.74,av1,0,0,0,70.0,tier2_runpod,6K→8K (RunPod),/data/library/recup_dir.4/f6292385488.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,VR: Masterful Massage,Brazzers VR,Demi Sutra | Will Pounder,2,5K Available | 180° | American | Ass Worship | Athletic Woman | Average Male Body | Big Dick | Big Tits | Black Hair (Female) | Black Woman | Blonde Hair (Female) | Blowjob - POV | Cheating | Couple | Cum on Tits | Cumshot | Cumshot Clean-up | Deepthroat | Doggy Style - POV | Fake Tits | Gagging | Hairless Pussy | Handjob - POV | Indoors | Innie Pussy | Interracial | Male - POV | Massage | Masseur | Medium Ass | Missionary - POV | Oil | Pussy Fingering | Side Fuck - POV | Spitting | Squirting | straight | Titjob - POV | Twosome | Virtual Reality | Wet Look | Work Fantasies,42,VR,True,5760,2880,5760x2880,6K,11.5,34.1,2.74,av1,0,0,0,70.0,tier2_runpod,6K→8K (RunPod),/data/library/recup_dir.4/f5724254336.mp4,,Yes,,Yes,,,,,,,,Yes,,,,,Yes,Yes,,Yes,,,,,,
2352,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.7,41.1,4.81,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5331678856.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.3,35.7,4.32,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5300455840.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.6,47.6,5.84,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5319436072.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.3,43.0,4.91,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5278419232.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,,,,0,,0,VR,True,4080,2040,4080x2040,4K,15.3,52.3,5.6,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5288711640.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,,,,0,,0,VR,True,3840,1920,3840x1920,4K,15.6,39.2,4.28,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5257564000.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,Victoria Adores Anal,RealJamVR,Victoria Daniels,1,3D Available | 60 FPS | 180° | Anal Masturbation | Anal Sex | Blond Hair | Blowjob | Cowgirl | Czech | Hardcore | Male - POV | Missing Performer (Male) | Reverse Cowgirl | Tattoos | Trimmed Pussy | Virtual Reality,16,VR,True,3840,1920,3840x1920,4K,15.3,30.8,3.3,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5266545272.mp4,,Yes,Yes,Yes,,,,,,,,,,,,Yes,,,,,,,,,,
2340,,,,0,,0,VR,True,4080,2040,4080x2040,4K,15.5,36.6,3.95,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5217426576.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,,,,0,,0,VR,True,4080,2040,4080x2040,4K,16.4,48.8,5.6,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5234217272.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,Threesome: Your New Roommates,RealJamVR,Mina Von D | Julia De Lucia,2,180° | Anal Sex | Big Tits | Close Up Pussy | Cowgirl | Doggy Style | English Language | Footjob | Glasses | Hairless Pussy | Hardcore | Lesbian | Male - POV | Missionary | Threesome | Threesome (BGG) | Virtual Reality,17,VR,True,4080,2040,4080x2040,4K,15.4,50.6,5.43,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5206045032.mp4,,Yes,Yes,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,
2336,Threesome: Sweet Dreams,RealJamVR,Medusa | Megan Fiore,2,180° | Anal Sex | Brown Hair | Cowgirl | Doggy Style | Fake Tits | Family Roleplay | Group Sex | Hairless Pussy | Hardcore | Italian | Male - POV | Missionary | Spanish | Tattoos | Threesome | Threesome (BGG) | Virtual Reality,18,VR,True,4080,2040,4080x2040,4K,15.7,52.9,5.82,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5166111352.mp4,,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,
2337,Threesome: Tattoo on his cock,RealJamVR,Tabitha Poison | Wild Nicol,2,3D Available | 3K Available | 4K Available | 5K Available | 7K Available | 60 FPS | 180° | Anal Sex | Binaural Sound | Brown Hair | Close Up Pussy | Cowgirl | Creampie | Czech | Doggy Style | Full HD Available | Hardcore | Male - POV | Missionary | Tattoos | Threesome | Threesome (BGG) | Virtual Reality,23,VR,True,4080,2040,4080x2040,4K,17.8,41.8,5.18,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5178324344.mp4,,Yes,Yes,,Yes,,Yes,,,,,,,,,,,,,,,,,,,
2338,Threesome: Two best friends,RealJamVR,Kenna James | Aften Opal,2,69 | 180° | American | Anal Sex | Ass to mouth | Ass to Pussy | Babes | Blond Hair | Brown Hair | Close Up | Cowgirl | Cum Kissing | Deepthroat | Doggy Style | Double Blowjob | Facial | Fake Tits | Hairless Pussy | Hardcore | Kissing | Lesbian | Medium Tits | Missionary | Natural Tits | Reverse Cowgirl | Rimming | Small Tits | Teen Girl (18–22) | Threesome (BGG) | Trimmed Pussy | Twosome (Straight) | Virtual Reality,32,VR,True,4080,2040,4080x2040,4K,17.1,67.2,8.03,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5189196128.mp4,,,Yes,Yes,,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,
2333,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.6,56.4,6.94,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5104431312.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,,,,0,,0,VR,True,4080,2040,4080x2040,4K,17.6,58.8,7.22,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5118980584.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,Threesome: Porn Party,RealJamVR,Ailee Anne | Spencer Bradley,2,180° | American | Babes | Close Up | Cowgirl | Doggy Style | English Language | Group Sex | Hardcore | Lesbian | Reverse Cowgirl | Short Woman | Slim | Tattoos | Threesome | Threesome (BGG) | Virtual Reality,17,VR,True,4080,2040,4080x2040,4K,17.0,61.6,7.31,h264,0,0,0,70.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5150783072.mp4,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,
